Timestamp                       (process)[PID]    
2026-03-11 19:17:01.979440-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172093,172077): req r172091(0)
2026-03-11 19:17:02.049273-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172097,172077): req r172095(0)
2026-03-11 19:17:02.050880-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172099,172077): req r172097(0)
2026-03-11 19:17:02.116303-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172101,172077): req r172099(0)
2026-03-11 19:17:02.118153-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172103,172077): req r172101(0)
2026-03-11 19:17:02.183567-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172105,172077): req r172103(0)
2026-03-11 19:17:02.185502-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172107,172077): req r172105(0)
2026-03-11 19:17:02.251169-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172109,172077): req r172107(0)
2026-03-11 19:17:02.252861-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172111,172077): req r172109(0)
2026-03-11 19:17:02.318789-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172113,172077): req r172111(0)
2026-03-11 19:17:02.386738-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172117,172077): req r172115(0)
2026-03-11 19:17:02.454507-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172121,172077): req r172119(0)
2026-03-11 19:17:02.521963-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172125,172077): req r172123(0)
2026-03-11 19:18:01.744400-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172135,172131): req r172133(0)
2026-03-11 19:18:01.812171-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172139,172131): req r172137(0)
2026-03-11 19:18:01.879942-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172143,172131): req r172141(0)
2026-03-11 19:18:01.947519-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172147,172131): req r172145(0)
2026-03-11 19:18:02.015447-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172151,172131): req r172149(0)
2026-03-11 19:18:02.083010-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172155,172131): req r172153(0)
2026-03-11 19:18:02.088334-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172157,172131): req r172155(0)
2026-03-11 19:18:02.152491-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172159,172131): req r172157(0)
2026-03-11 19:18:02.156071-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172161,172131): req r172159(0)
2026-03-11 19:18:02.220556-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172163,172131): req r172161(0)
2026-03-11 19:18:02.223594-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172165,172131): req r172163(0)
2026-03-11 19:18:02.288336-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172167,172131): req r172165(0)
2026-03-11 19:18:02.290794-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172169,172131): req r172167(0)
2026-03-11 19:18:02.355115-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172171,172131): req r172169(0)
2026-03-11 19:18:02.357632-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172173,172131): req r172171(0)
2026-03-11 19:18:02.422636-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172175,172131): req r172173(0)
2026-03-11 19:18:02.424705-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172177,172131): req r172175(0)
2026-03-11 19:18:02.490529-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172179,172131): req r172177(0)
2026-03-11 19:19:01.230532-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] synchronize timed out for 9e76f061 with (172190,172184): req r172186(0)
2026-03-11 19:20:49.719499-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 43.9508, filtered ambient: 43.9508, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:20:49.923898-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 58.1287, filtered ambient: 58.1287, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:29:46.544356-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 49.8556, filtered ambient: 49.8556, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:38:52.751051-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 36.6485, filtered ambient: 36.6485, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:38:52.949259-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 11.232, filtered ambient: 11.232, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:38:53.153790-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 9.14671, filtered ambient: 9.14671, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:38:53.555926-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 20.3, filtered ambient: 20.3, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:38:53.758470-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Brightness] Display 1 commitBrightness sdr: 164.064, headroom: -1, potential headroom: -1, ambient lux: 42.9923, filtered ambient: 42.9923, brightness limit: -1, indicator brightness: -1 low ambient strength: -1, high ambient strength: -1, contrast preservation: -1, contrast enhancer: -1 brightness ctl disabled -1, unlogged brightness transactions:0
2026-03-11 19:51:50.371191-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358020714
2026-03-11 19:51:51.134097-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358020732
2026-03-11 19:51:56.056797-0400  localhost WindowServer[23614]: (QuartzCore) [com.apple.coreanimation:Render] timed out fence 101421358020761
